id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45203061,A centrally located apartment surrounded by nature,365086755,Hale,,Sisli,41.05052,28.99928,Entire home/apt,639,1,2,2020-09-14,1.07,1,209
45203211,LUX HOUSE IN LIVE AREA-PARK &SHOOPING MALL BY WALK,117471675,Janan,,Esenyurt,41.01654,28.68558,Entire home/apt,183,1,0,,,2,364
45203289,Ultra-Modern Flat w/3 BR & 1 min to Taksim Square,19798022,Bulent,,Beyoglu,41.03359,28.98367,Entire home/apt,659,2,4,2020-10-25,3.08,7,339
45203313,Silent & Safe house next to Acıbadem Hospital,365100131,Burcu,,Kadikoy,40.97434,29.09189,Entire home/apt,308,4,0,,,1,365
45204773,Kadiköy Merkezde Kiralık Lüx Eşyalı Daire,363597749,Serdar,,Kadikoy,40.98935,29.02897,Entire home/apt,362,1,0,,,1,365
45204840,Hagia Sophia Square Luxury Apart,365135008,Ali,,Fatih,41.00949,28.97514,Entire home/apt,356,2,3,2020-10-11,2.31,2,167
45204962,"Müstakil Daire,",365139083,Ebubekir,,Kucukcekmece,41.01681,28.78686,Private room,80,1,0,,,1,365
45205539,Hagia Sophia Square Luxury Apart2,365135008,Ali,,Fatih,41.00967,28.97631,Entire home/apt,323,1,3,2020-10-11,2.00,2,181
45205986,"CADDEBOSTAN SAHILDE, TUM ULASIMA YAKIN OZEL ODA",341946345,Ali,,Maltepe,40.93745,29.11808,Private room,125,1,0,,,1,180
45208750,Deluxe private room 5,359472238,Navid,,Beyoglu,41.03715,28.98244,Private room,88,1,6,2020-10-27,3.46,5,364
45210913,Konut evi,365212420,Nevzat,,Esenyurt,41.0422,28.651,Private room,100,1,0,,,1,365
45212013,ERCİYES HOTEL  | CENTRAL LOCATION IN ISTANBUL,365219760,Emin,,Fatih,41.00504,28.94678,Private room,86,1,1,2020-09-10,0.63,1,365
45212203,Historical Flat at Tophane,43886602,Melike,,Beyoglu,41.02655,28.97948,Entire home/apt,381,3,0,,,3,69
45212405,deniz manzaralı terasta kahvaltı ve kahve keyfi,365222623,Rahşan,,Fatih,41.0031,28.97244,Private room,100,1,0,,,1,365
45212779,MYA mansion @ kadıkoy center,108876856,Leo,,Kadikoy,40.98833,29.02551,Entire home/apt,371,1,0,,,4,343
45212989,Private furnished room 5 min metro and bus station,102955217,Mehmet,,Sisli,41.05829,28.97257,Private room,97,4,0,,,4,365
45213208,"A Garden in the middle of exciting Moda, Istanbul",365227371,Mehmet Erdem,,Kadikoy,40.98439,29.02441,Entire home/apt,619,7,1,2020-10-03,1,1,332
45214170,Cihangir Studio Apartment,309518255,Furkan,,Beyoglu,41.03199,28.98056,Entire home/apt,104,1,7,2020-10-19,4.04,7,360
45214178,"Kadıköy Metrobüs,metro,vapur ulaşımlarına 5 dakika",282691026,Metehan,,Kadikoy,40.99344,29.03011,Private room,100,1,0,,,1,364
45214248,Cihangir Economic Studio,309518255,Furkan,,Beyoglu,41.0301,28.98118,Entire home/apt,76,1,3,2020-10-23,3,7,364
45215032,Pullman rezidans,365213544,Volkan,,Bahcelievler,41.00401,28.81228,Entire home/apt,407,7,0,,,1,83
45215197,Süperiore,105040348,Hikmet,,Beyoglu,41.03807,28.98226,Private room,324,1,0,,,4,365
45215602,Bomonti Merkez’de metro’ya 5 dak. teras katı,34682013,Tibet,,Sisli,41.05654,28.98399,Entire home/apt,161,180,0,,,4,358
45215741,Cosy room for 2,134574470,İhsan,,Uskudar,41.00138,29.06237,Private room,106,1,0,,,2,90
45215962,Cosy room for 2,134574470,İhsan,,Uskudar,41.00231,29.06227,Private room,106,1,0,,,2,89
45216639,TAKSİM ELMAS APART,132072707,Peraluna Hotel,,Beyoglu,41.03824,28.98333,Entire home/apt,457,1,0,,,2,339
45216731,Besiktas Bolgesinde yaratici bir ev,7302933,Deniz,,Besiktas,41.05862,29.0042,Entire home/apt,450,3,0,,,1,91
45216898,TAKSİM ANKARA APART,132072707,Peraluna Hotel,,Beyoglu,41.03624,28.98269,Entire home/apt,333,1,0,,,2,364
45217922,msy küçükev 2,286120941,Sevil,,Adalar,40.87754,29.08951,Entire home/apt,750,2,0,,,4,363
45218183,CVERY CLEAN NEW APART FLAT 2+1  **2**,186307780,Hatice,,Fatih,41.01994,28.94553,Entire home/apt,675,1,0,,,4,347
45218706,Newly-Built Flat at Uskudar,356978469,Enes,,Uskudar,41.01977,29.02679,Private room,122,1,0,,,1,90
45221065,Beautifully Designed in the Heart of Istanbul,34301968,Furkan,,Beyoglu,41.02991,28.97861,Entire home/apt,320,1,0,,,1,2
45221414,Classical & Modern Apartment,265400440,Bahattin,,Sisli,41.05714,28.99276,Entire home/apt,489,5,1,2020-09-27,1,7,268
45221605,taksim meydanda balkonlu ferah oda,344080449,Rose,,Beyoglu,41.03485,28.98288,Entire home/apt,140,1,1,2020-09-15,0.70,14,360
45221762,Avcılar Konforlu suit odalarımız.,365302272,Ahmed,,Avcilar,40.97923,28.71701,Private room,326,1,0,,,1,331
45223195,"new apartment,  in istklal street,  عربي",97002517,Mohamed,,Beyoglu,41.03353,28.97801,Entire home/apt,241,1,0,,,1,365
45225085,İstiklal Street 2 minutes 1+0 Studio Best home,292515541,Şükrü,,Beyoglu,41.03066,28.97934,Entire home/apt,108,3,0,,,1,347
45226001,Şehir merkezi   eşsiz boğaz manzaralı,42090022,Şeyda,,Sariyer,41.08897,29.05347,Entire home/apt,367,3,0,,,7,364
45228782,Cozy Room with Balcony in Central Kadıköy,280584557,Seher,,Kadikoy,40.99411,29.0298,Private room,120,3,1,2020-10-01,1,2,84
45228882,Metro only 2 minutes walk,365382321,Muhammad,,Bakirkoy,40.98085,28.88215,Private room,140,2,0,,,1,365
45228992,Tasteful 2BR in Nispetiye On with City View,64170778,Blueground,,Besiktas,41.07478,29.01823,Entire home/apt,1217,30,0,,,138,1
45230005,Acarkent Dubleks Havuzlu Saunalı Lüks Villa,365389081,Baymurtv,,Beykoz,41.11498,29.13013,Entire home/apt,9626,7,0,,,1,363
45230858,Clean cozy place near to the touristic areas,349022770,Kemal,,Fatih,41.00433,28.93302,Private room,100,1,0,,,1,57
45231434,E-5e 5dk Bostancı metro ve otobüs durağına 10dk,229285459,Betül,,Atasehir,40.96066,29.11354,Private room,100,1,0,,,1,179
45231987,Sahil manzaralı odalar,365255503,Kıvanç,,Buyukcekmece,40.99213,28.53592,Entire home/apt,170,1,0,,,1,364
45232204,Galata Tower Area Lovely Stay at Heart Of Istanbul,225719048,Vedat,,Beyoglu,41.02651,28.97056,Private room,191,1,1,2020-10-03,1,22,339
45232274,Bugdet Single-Double Room Near To Galata Towerr,225719048,Vedat,,Beyoglu,41.02623,28.97042,Private room,133,1,12,2020-10-12,6.79,22,329
45232560,Triple Room,345821907,Esat,,Beyoglu,41.03596,28.97731,Private room,250,1,0,,,3,89
45233189,Beyoğlu'nda Çok Merkezi Temiz Sevimli Kullanışlı.8,365410840,İlknur,,Beyoglu,41.03578,28.97484,Entire home/apt,110,1,2,2020-10-01,1.43,7,331
45233199,DİSİNFECTED ! Deluxe Studio Room Taksim,358301054,Gürdal,,Beyoglu,41.03917,28.98081,Private room,176,1,0,,,7,1
45233526,Beyoğlu’nun eşsiz sokaklarından birinde  daire,206101052,Beyoğlu,,Beyoglu,41.03831,28.97593,Entire home/apt,139,1,0,,,2,350
45233827,Metro 6 dk Marmaray 10 dk. Keyifli ev,365421941,Sercan,,Maltepe,40.95197,29.11237,Entire home/apt,214,5,0,,,1,364
45234035,"SESSİZ,GÜVENLİ,KONFORLU",365424256,Furkan Emre,,Beyoglu,41.03422,28.98037,Entire home/apt,250,1,1,2020-10-11,1,3,343
45234224,triple room near galata tower,225719048,Vedat,,Beyoglu,41.02804,28.96979,Private room,246,1,0,,,22,339
45234270,"KONFORLU GUNLUK HAFTALIK EV, ODA",278476102,Hakan,,Avcilar,40.99599,28.70834,Private room,163,1,0,,,2,365
45234327,"Comfy, Lovely Room in Awesome Location",312889296,Dine,,Kadikoy,40.99623,29.02908,Private room,150,3,0,,,2,363
45234339,BasnExpres Bölgesnde Full Eşyalı  Kiralk 2+1 Daire,262960198,Elif,,Bagcilar,41.05508,28.81838,Entire home/apt,617,5,0,,,3,364
45234446,Triple room near to Istiklal Street,225719048,Vedat,,Beyoglu,41.02718,28.97036,Private room,246,1,0,,,22,364
45234506,Modern Istanbul oasis,892413,Denee,,Besiktas,41.04932,28.99749,Entire home/apt,483,7,0,,,1,176
45234653,1 room for 1 or two people,365424601,Enes,,Sisli,41.05667,28.99242,Private room,78,1,0,,,1,332
45234728,Wonderful Loft Apartment near Galata Tower,365427160,Dauria Flats,,Beyoglu,41.02611,28.97361,Entire home/apt,298,1,2,2020-10-07,1.18,9,322
45235900,Magical 1+0 Apartment near Galata Tower,365427160,Dauria Flats,,Beyoglu,41.02657,28.97329,Entire home/apt,324,1,1,2020-10-07,1,9,355
45237313,CEVAHİR AVM KARŞISI YENİ EŞYALI LÜX DAİRE,217398485,Davut,,Sisli,41.06437,28.99467,Entire home/apt,420,1,0,,,12,365
45237623,Yas flower,349387708,Volkan,,Beyoglu,41.03652,28.98077,Private room,150,1,0,,,7,180
45239628,Kalamış Sahil ve Bağdat Caddesinin Tam Ortasında,365475920,Elif,,Kadikoy,40.98279,29.03867,Private room,164,1,0,,,1,178
45239783,One bedroom flat in Kadiköy near Metro,365421899,Kourosh,,Kadikoy,40.9959,29.05427,Entire home/apt,228,1,0,,,1,365
45240025,Güzel konum ve güzel oda © samiyet,151088088,Omer,,Umraniye,41.00732,29.13807,Private room,94,1,0,,,1,89
45240142,Lord Sophia Hotel,365481387,Recai,,Fatih,41.00353,28.9724,Private room,86,1,0,,,4,365
45240574,Comfortable and Economic Room in Historical Galata,149915983,Mücahid,,Beyoglu,41.0262,28.9783,Entire home/apt,219,1,6,2020-10-25,4.19,7,358
45244172,Duplex Apartment  with Kitchen,337003134,Sultan,,Beyoglu,41.03745,28.982,Entire home/apt,155,1,0,,,13,360
45244386,Room Behind Trumph Tower1,312256328,Yasemin,,Sisli,41.07244,28.99307,Private room,75,1,0,,,2,352
45244462,Private Room at 3+1 (180m^2),365535340,Cenkhan,,Kadikoy,40.97712,29.08267,Private room,150,2,1,2020-09-11,0.63,1,180
45245351,Roz flower,349387708,Volkan,,Beyoglu,41.03592,28.97876,Private room,160,1,0,,,7,365
45245630,Family Suite No:2 in Taksim,239142602,Oğuz Emre,,Beyoglu,41.03139,28.98262,Entire home/apt,300,1,1,2020-09-11,0.64,11,362
45245726,"Clean, safe, hygenic, secure and Relaxing House.",51652889,Hi,,Umraniye,41.01111,29.11832,Entire home/apt,289,1,0,,,1,365
45245886,Basnexpres Bölgesinde Full Eşyalı 2+1 Kiralk Daire,262960198,Elif,,Bagcilar,41.05525,28.81773,Entire home/apt,617,5,0,,,3,365
45246026,Suadiye'deki Eviniz,361975264,Selcan,,Kadikoy,40.96664,29.085,Entire home/apt,250,1,0,,,1,173
45246107,Basnexpres Bölgesinde Full Eşyalı 1+1 Kiralk Daire,262960198,Elif,,Bagcilar,41.05641,28.81774,Entire home/apt,440,5,0,,,3,365
45247110,Lüx Whole Building for Big Groups 12 Persons,288777368,Amin,,Beyoglu,41.03808,28.98234,Entire home/apt,1150,3,1,2020-10-12,1,3,364
45247166,The Rooms by İmperium,286090194,Seyfulla,,Beyoglu,41.03666,28.98179,Private room,100,1,2,2020-10-11,2,9,145
45247189,Bugdet Single-Double Room Near To Galata ToweR,225719048,Vedat,,Beyoglu,41.02599,28.96937,Private room,167,1,6,2020-10-05,3.33,22,339
45247403,10 persons place in Sultanahmet area,363844190,Saleh,,Fatih,41.00639,28.98145,Entire home/apt,571,1,1,2020-10-18,1,5,349
45247600,SEA view room for 2/3/4/5 person,365565277,Erkan,,Fatih,41.00169,28.97846,Private room,333,1,0,,,5,365
45248386,Arnavutkoy-bebek 3 bedroom terrace bosphorus view,182039224,Adem,,Besiktas,41.06493,29.03731,Entire home/apt,1665,2,1,2020-09-20,0.79,1,81
45248470,Özel oda,365572170,Yusuf,,Bahcelievler,41.00296,28.85473,Private room,200,1,0,,,1,4
45248499,Misafirim ol,365571536,Cüneyt,,Maltepe,40.93559,29.12083,Private room,100,1,0,,,1,180
45248763,GALATA FLAT 1,247201440,Neriman,,Beyoglu,41.02519,28.97436,Entire home/apt,563,3,2,2020-10-26,2,5,364
45248777,Economic Room Next to Galata Tower,69951086,Feyyaz,,Beyoglu,41.03061,28.97378,Private room,149,1,0,,,5,365
45248952,Istanbul Apartments AhimSahim-Sishane Metro-Galata,103476322,Daoud,,Beyoglu,41.02887,28.97127,Entire home/apt,861,35,1,2020-10-07,1,5,120
45249367,Great Location in Osmanbey,9268955,Emin,,Sisli,41.05621,28.98695,Private room,161,1,0,,,4,365
45249396,4 kişilik oda,345821907,Esat,,Beyoglu,41.03649,28.97885,Private room,400,1,0,,,3,3
45249645,Galata DREAM (102) Economic.,358789650,Oğuzhan,,Beyoglu,41.02731,28.9704,Private room,145,1,0,,,3,365
45249741,Near Airport/Lovely Cozy Apartment,316155662,Aslı,,Tuzla,40.86421,29.34438,Private room,85,1,4,2020-10-12,2.40,1,18
